id_venda;id_cliente;tipo;data_venda;valor_unitario;valor_subtotal;valor_total;valor_nota;valor_desconto;descricao_desconto;status;cancelado;processada;nome_colaborador;descricao;id_nota_venda
43320150;6616041;ATENDIMENTO;20250118;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
40075007;6616041;ATENDIMENTO;20241224;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
49566653;6619964;ATENDIMENTO;20250524;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
48336888;6619964;ATENDIMENTO;20250419;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
46434604;6619964;ATENDIMENTO;20250322;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
45013135;6619964;ATENDIMENTO;20250215;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
43487633;6619964;ATENDIMENTO;20250118;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
40072438;6619964;ATENDIMENTO;20241221;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
49270392;6620218;ATENDIMENTO;20250509;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
47103317;6620218;ATENDIMENTO;20250328;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
44024639;6620218;ATENDIMENTO;20250228;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
43099345;6620218;ATENDIMENTO;20250125;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
49963146;6620290;ATENDIMENTO;20250521;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
44420725;6620290;ATENDIMENTO;20250211;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
40263575;6620290;ATENDIMENTO;20241223;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
48889283;6621813;ATENDIMENTO;20250506;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
45742069;6621813;ATENDIMENTO;20250311;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
48168075;6622344;ATENDIMENTO;20250515;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
47567668;6622344;ATENDIMENTO;20250415;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
45285973;6622344;ATENDIMENTO;20250320;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
45272214;6622344;ATENDIMENTO;20250220;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
43284578;6622344;ATENDIMENTO;20250114;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
40740003;6622344;ATENDIMENTO;20241219;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
47103627;6624261;ATENDIMENTO;20250327;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
44579702;6624261;ATENDIMENTO;20250211;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
41706014;6624261;ATENDIMENTO;20241219;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
49005313;6630897;ATENDIMENTO;20250508;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
47797903;6630897;ATENDIMENTO;20250409;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
45269290;6630897;ATENDIMENTO;20250220;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
42398012;6630897;ATENDIMENTO;20241226;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
47125071;6631774;ATENDIMENTO;20250415;82.00;82.00;82.00;82.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Henna/Coloração Buço Queixo Pescoço;
44431897;6631774;ATENDIMENTO;20250206;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo Lateral;
49977141;6646888;ATENDIMENTO;20250521;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
43940520;6646888;ATENDIMENTO;20250128;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
42520714;6646888;ATENDIMENTO;20241230;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
50058324;6646891;ATENDIMENTO;20250522;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
44140436;6646891;ATENDIMENTO;20250131;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
47804891;6647198;ATENDIMENTO;20250422;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
45504916;6647198;ATENDIMENTO;20250228;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
49003087;6653336;ATENDIMENTO;20250507;115.00;115.00;115.00;115.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination Buço Queixo;
44431342;6653336;ATENDIMENTO;20250207;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
43346687;6655208;ATENDIMENTO;20250116;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
48690306;6658927;ATENDIMENTO;20250517;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
48690226;6658927;ATENDIMENTO;20250517;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
47805346;6658927;ATENDIMENTO;20250426;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
47805321;6658927;ATENDIMENTO;20250426;70.00;70.00;70.00;70.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
47793973;6658927;ATENDIMENTO;20250409;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
44505447;6658927;ATENDIMENTO;20250228;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
44475295;6658927;ATENDIMENTO;20250205;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
44475268;6658927;ATENDIMENTO;20250205;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
43701321;6658927;ATENDIMENTO;20250122;0.00;0.00;0.00;0.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Micropgmentação;
40072377;6658927;ATENDIMENTO;20241230;70.00;70.00;70.00;70.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
40081020;6658927;ATENDIMENTO;20241220;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
48691090;6665572;ATENDIMENTO;20250430;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
46392153;6665572;ATENDIMENTO;20250321;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
43680168;6665572;ATENDIMENTO;20250220;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
43288035;6665572;ATENDIMENTO;20250121;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
40263090;6665572;ATENDIMENTO;20241220;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
49924275;6667116;ATENDIMENTO;20250523;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
48452764;6667116;ATENDIMENTO;20250423;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
47104442;6667116;ATENDIMENTO;20250328;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
45576910;6667116;ATENDIMENTO;20250227;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
44474058;6667116;ATENDIMENTO;20250205;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
41769533;6667116;ATENDIMENTO;20241227;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
48694986;6668602;ATENDIMENTO;20250426;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
48585211;6668602;ATENDIMENTO;20250425;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
45182883;6668602;ATENDIMENTO;20250220;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
49005162;6672276;ATENDIMENTO;20250503;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
46343064;6672276;ATENDIMENTO;20250403;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
46182907;6672276;ATENDIMENTO;20250313;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
44192721;6672276;ATENDIMENTO;20250219;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
43133952;6672276;ATENDIMENTO;20250130;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
42948909;6672276;ATENDIMENTO;20250110;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
40080882;6672276;ATENDIMENTO;20241220;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
49335150;6672998;ATENDIMENTO;20250508;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
47667787;6672998;ATENDIMENTO;20250405;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
45330204;6672998;ATENDIMENTO;20250221;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
43035267;6672998;ATENDIMENTO;20250110;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
47859387;6673642;ATENDIMENTO;20250417;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
46875703;6673642;ATENDIMENTO;20250322;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
44389014;6673642;ATENDIMENTO;20250207;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
41123168;6673642;ATENDIMENTO;20241228;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
48771202;6681792;ATENDIMENTO;20250502;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
45561297;6681792;ATENDIMENTO;20250222;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
42520040;6681792;ATENDIMENTO;20241230;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
49043884;6681809;ATENDIMENTO;20250507;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
47053001;6681809;ATENDIMENTO;20250405;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
45509657;6681809;ATENDIMENTO;20250227;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
44476091;6681809;ATENDIMENTO;20250207;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
43286203;6681809;ATENDIMENTO;20250114;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
41124903;6681809;ATENDIMENTO;20241228;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
49620653;6688722;ATENDIMENTO;20250515;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
45253153;6688722;ATENDIMENTO;20250221;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
41706561;6688722;ATENDIMENTO;20241227;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
47969984;6691731;ATENDIMENTO;20250424;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
45954116;6691731;ATENDIMENTO;20250307;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
44579592;6691731;ATENDIMENTO;20250211;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
43385175;6691731;ATENDIMENTO;20250117;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
40081472;6691731;ATENDIMENTO;20241223;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
49964116;6699382;ATENDIMENTO;20250522;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
48899966;6699382;ATENDIMENTO;20250506;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
48168616;6699382;ATENDIMENTO;20250417;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
46542976;6699382;ATENDIMENTO;20250321;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
44226646;6699382;ATENDIMENTO;20250228;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
44226618;6699382;ATENDIMENTO;20250215;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
44146072;6699382;ATENDIMENTO;20250131;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
43449325;6699382;ATENDIMENTO;20250117;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
42521091;6699382;ATENDIMENTO;20241230;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
49003263;6699495;ATENDIMENTO;20250515;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
43054305;6699495;ATENDIMENTO;20250124;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
40084199;6699495;ATENDIMENTO;20241219;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
40083928;6699495;ATENDIMENTO;20241219;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
46435271;6700814;ATENDIMENTO;20250322;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
44010956;6700814;ATENDIMENTO;20250215;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
49893454;6714487;ATENDIMENTO;20250521;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
48559689;6714487;ATENDIMENTO;20250430;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
47096735;6714487;ATENDIMENTO;20250326;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
45366741;6714487;ATENDIMENTO;20250227;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
41125044;6714487;ATENDIMENTO;20241228;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
49563615;6733434;ATENDIMENTO;20250516;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
46302248;6733434;ATENDIMENTO;20250322;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
44387126;6733434;ATENDIMENTO;20250208;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
40957613;6733434;ATENDIMENTO;20241228;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
49180998;6733530;ATENDIMENTO;20250509;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
47871107;6733530;ATENDIMENTO;20250410;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
46182216;6733530;ATENDIMENTO;20250313;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
43285014;6733530;ATENDIMENTO;20250116;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
49179239;6739542;ATENDIMENTO;20250508;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
47274846;6739542;ATENDIMENTO;20250403;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
45711563;6739542;ATENDIMENTO;20250228;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
44537101;6739542;ATENDIMENTO;20250206;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
43404193;6739542;ATENDIMENTO;20250115;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
50496730;6739551;ATENDIMENTO;20250529;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
48626843;6739551;ATENDIMENTO;20250430;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
45956968;6739551;ATENDIMENTO;20250307;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
48613556;6739576;ATENDIMENTO;20250516;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
48233291;6739576;ATENDIMENTO;20250425;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
43832684;6739576;ATENDIMENTO;20250215;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
43702065;6739576;ATENDIMENTO;20250123;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
40264893;6739576;ATENDIMENTO;20241224;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
49249074;6739885;ATENDIMENTO;20250509;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
46854179;6739885;ATENDIMENTO;20250412;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
45402339;6739885;ATENDIMENTO;20250320;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
43549996;6739885;ATENDIMENTO;20250222;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
42948668;6739885;ATENDIMENTO;20250118;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
40258573;6739885;ATENDIMENTO;20241228;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
48999820;6743595;ATENDIMENTO;20250503;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
47060212;6743595;ATENDIMENTO;20250329;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
44230420;6743595;ATENDIMENTO;20250208;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
48815913;6744099;ATENDIMENTO;20250506;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
47488989;6744099;ATENDIMENTO;20250404;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
43097879;6744099;ATENDIMENTO;20250208;0.00;0.00;0.00;0.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
43176956;6744099;ATENDIMENTO;20250117;0.00;0.00;0.00;0.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
40256373;6744099;ATENDIMENTO;20241219;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
49699111;6749566;ATENDIMENTO;20250522;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
47582509;6754385;ATENDIMENTO;20250411;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
47095736;6754385;ATENDIMENTO;20250404;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
44209326;6754385;ATENDIMENTO;20250214;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
44209297;6754385;ATENDIMENTO;20250214;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
44025892;6754385;ATENDIMENTO;20250131;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
48626383;6756535;ATENDIMENTO;20250430;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
44865528;6756535;ATENDIMENTO;20250214;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
42523116;6756535;ATENDIMENTO;20241230;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
49003234;6758475;ATENDIMENTO;20250524;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
48290135;6758475;ATENDIMENTO;20250422;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
46060593;6758475;ATENDIMENTO;20250322;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
43918100;6758475;ATENDIMENTO;20250222;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
42949418;6758475;ATENDIMENTO;20250125;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
40034055;6758475;ATENDIMENTO;20241221;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Lateral;
49180464;6760291;ATENDIMENTO;20250509;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
47280340;6760291;ATENDIMENTO;20250417;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
